MovementID,Timestamp,DrugID,BatchID,MovementType,Quantity,ReferenceID,DataSource,DataStatus,NotOperationalEvidence
M000031962,2025-06-09T10:57:00,D0023,B000023,SALE,-1,SALE00031499,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031963,2025-06-09T19:27:00,D0024,B000504,SALE,-1,SALE00031500,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031964,2025-06-09T13:48:00,D0025,B000025,SALE,-1,SALE00031501,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031965,2025-06-09T08:28:00,D0027,B000508,SALE,-8,SALE00031502,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031966,2025-06-09T18:36:00,D0028,B000028,SALE,-1,SALE00031503,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031967,2025-06-09T13:55:00,D0029,B000492,SALE,-4,SALE00031504,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031968,2025-06-09T11:01:00,D0030,B000509,SALE,-1,SALE00031505,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031969,2025-06-09T17:20:00,D0032,B000496,SALE,-3,SALE00031506,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031970,2025-06-09T13:14:00,D0033,B000480,SALE,-1,SALE00031507,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031971,2025-06-09T09:20:00,D0034,B000491,SALE,-2,SALE00031508,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031972,2025-06-09T10:38:00,D0035,B000502,SALE,-6,SALE00031509,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031973,2025-06-09T16:02:00,D0036,B000036,SALE,-1,SALE00031510,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031974,2025-06-09T21:06:00,D0038,B000488,SALE,-2,SALE00031511,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031975,2025-06-09T15:23:00,D0039,B000477,SALE,-1,SALE00031512,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031976,2025-06-09T12:18:00,D0041,B000483,SALE,-1,SALE00031513,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031977,2025-06-09T15:40:00,D0042,B000510,SALE,-9,SALE00031514,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031978,2025-06-09T15:11:00,D0043,B000475,SALE,-11,SALE00031515,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031979,2025-06-09T10:26:00,D0046,B000507,SALE,-3,SALE00031516,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031980,2025-06-09T18:22:00,D0047,B000495,SALE,-1,SALE00031517,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031981,2025-06-09T11:59:00,D0048,B000494,SALE,-4,SALE00031518,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031982,2025-06-09T13:59:00,D0049,B000497,SALE,-3,SALE00031519,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031983,2025-06-09T12:25:00,D0050,B000484,SALE,-4,SALE00031520,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031984,2025-06-10T08:30:00,D0001,B000498,SALE,-10,SALE00031521,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031985,2025-06-10T13:15:00,D0002,B000002,SALE,-1,SALE00031522,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031986,2025-06-10T18:25:00,D0003,B000513,SALE,-5,SALE00031523,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031987,2025-06-10T16:52:00,D0004,B000004,SALE,-1,SALE00031524,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031988,2025-06-10T18:17:00,D0005,B000505,SALE,-5,SALE00031525,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031989,2025-06-10T21:31:00,D0006,B000493,SALE,-2,SALE00031526,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031990,2025-06-10T14:39:00,D0007,B000485,SALE,-3,SALE00031527,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031991,2025-06-10T17:19:00,D0009,B000512,SALE,-7,SALE00031528,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031992,2025-06-10T09:13:00,D0010,B000506,SALE,-1,SALE00031529,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031993,2025-06-10T19:19:00,D0011,B000501,SALE,-4,SALE00031530,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031994,2025-06-10T20:46:00,D0012,B000012,SALE,-1,SALE00031531,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031995,2025-06-10T09:27:00,D0013,B000013,SALE,-1,SALE00031532,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031996,2025-06-10T10:02:00,D0014,B000473,SALE,-1,SALE00031533,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031997,2025-06-10T12:54:00,D0016,B000503,SALE,-7,SALE00031534,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031998,2025-06-10T17:06:00,D0017,B000511,SALE,-1,SALE00031535,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000031999,2025-06-10T16:44:00,D0018,B000481,SALE,-9,SALE00031536,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032000,2025-06-10T08:01:00,D0020,B000020,SALE,-1,SALE00031537,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032001,2025-06-10T13:08:00,D0021,B000500,SALE,-11,SALE00031538,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032002,2025-06-10T21:53:00,D0023,B000023,SALE,-1,SALE00031539,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032003,2025-06-10T12:52:00,D0024,B000504,SALE,-4,SALE00031540,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032004,2025-06-10T10:34:00,D0026,B000489,SALE,-1,SALE00031541,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032005,2025-06-10T12:40:00,D0027,B000508,SALE,-8,SALE00031542,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032006,2025-06-10T09:37:00,D0028,B000028,SALE,-1,SALE00031543,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032007,2025-06-10T19:20:00,D0029,B000492,SALE,-6,SALE00031544,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032008,2025-06-10T15:50:00,D0030,B000509,SALE,-1,SALE00031545,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032009,2025-06-10T15:48:00,D0032,B000496,SALE,-2,SALE00031546,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032010,2025-06-10T20:20:00,D0034,B000491,SALE,-1,SALE00031547,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032011,2025-06-10T17:21:00,D0035,B000502,SALE,-7,SALE00031548,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032012,2025-06-10T10:18:00,D0037,B000471,SALE,-1,SALE00031549,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032013,2025-06-10T10:36:00,D0038,B000488,SALE,-3,SALE00031550,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032014,2025-06-10T15:19:00,D0039,B000477,SALE,-1,SALE00031551,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032015,2025-06-10T16:20:00,D0041,B000483,SALE,-1,SALE00031552,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032016,2025-06-10T15:57:00,D0042,B000510,SALE,-13,SALE00031553,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032017,2025-06-10T21:59:00,D0043,B000475,SALE,-7,SALE00031554,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032018,2025-06-10T15:19:00,D0044,B000468,SALE,-1,SALE00031555,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032019,2025-06-10T12:29:00,D0046,B000507,SALE,-4,SALE00031556,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032020,2025-06-10T12:47:00,D0047,B000495,SALE,-1,SALE00031557,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032021,2025-06-10T20:35:00,D0048,B000494,SALE,-5,SALE00031558,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032022,2025-06-10T16:15:00,D0049,B000497,SALE,-2,SALE00031559,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032023,2025-06-10T11:49:00,D0050,B000484,SALE,-4,SALE00031560,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032024,2025-06-11,D0041,B000514,PURCHASE_RECEIPT,49,P0000465,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032025,2025-06-11,D0039,B000515,PURCHASE_RECEIPT,53,P0000468,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032026,2025-06-11T18:54:00,D0001,B000498,SALE,-7,SALE00031561,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032027,2025-06-11T09:09:00,D0003,B000513,SALE,-4,SALE00031562,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032028,2025-06-11T17:12:00,D0005,B000505,SALE,-6,SALE00031563,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032029,2025-06-11T20:40:00,D0006,B000493,SALE,-2,SALE00031564,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032030,2025-06-11T11:53:00,D0007,B000485,SALE,-1,SALE00031565,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032031,2025-06-11T13:43:00,D0008,B000478,SALE,-1,SALE00031566,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032032,2025-06-11T19:59:00,D0009,B000512,SALE,-8,SALE00031567,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032033,2025-06-11T19:36:00,D0010,B000506,SALE,-1,SALE00031568,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032034,2025-06-11T16:18:00,D0011,B000501,SALE,-4,SALE00031569,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032035,2025-06-11T15:08:00,D0013,B000013,SALE,-1,SALE00031570,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032036,2025-06-11T09:38:00,D0016,B000503,SALE,-8,SALE00031571,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032037,2025-06-11T09:51:00,D0017,B000511,SALE,-1,SALE00031572,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032038,2025-06-11T11:12:00,D0018,B000481,SALE,-11,SALE00031573,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032039,2025-06-11T16:23:00,D0019,B000486,SALE,-1,SALE00031574,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032040,2025-06-11T16:02:00,D0021,B000500,SALE,-8,SALE00031575,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032041,2025-06-11T17:49:00,D0022,B000499,SALE,-1,SALE00031576,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032042,2025-06-11T19:53:00,D0024,B000504,SALE,-2,SALE00031577,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032043,2025-06-11T19:46:00,D0027,B000508,SALE,-11,SALE00031578,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032044,2025-06-11T10:08:00,D0028,B000028,SALE,-1,SALE00031579,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032045,2025-06-11T11:20:00,D0029,B000492,SALE,-5,SALE00031580,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032046,2025-06-11T14:27:00,D0030,B000509,SALE,-1,SALE00031581,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032047,2025-06-11T10:57:00,D0032,B000496,SALE,-2,SALE00031582,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032048,2025-06-11T18:51:00,D0033,B000480,SALE,-1,SALE00031583,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032049,2025-06-11T16:27:00,D0034,B000491,SALE,-2,SALE00031584,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032050,2025-06-11T17:44:00,D0035,B000502,SALE,-4,SALE00031585,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032051,2025-06-11T14:00:00,D0037,B000471,SALE,-1,SALE00031586,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032052,2025-06-11T21:40:00,D0038,B000488,SALE,-2,SALE00031587,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032053,2025-06-11T10:38:00,D0039,B000515,SALE,-1,SALE00031588,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032054,2025-06-11T11:51:00,D0040,B000472,SALE,-1,SALE00031589,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032055,2025-06-11T20:03:00,D0041,B000514,SALE,-1,SALE00031590,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032056,2025-06-11T10:18:00,D0042,B000510,SALE,-13,SALE00031591,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032057,2025-06-11T21:20:00,D0043,B000475,SALE,-7,SALE00031592,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032058,2025-06-11T11:16:00,D0046,B000507,SALE,-3,SALE00031593,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032059,2025-06-11T17:42:00,D0047,B000495,SALE,-2,SALE00031594,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032060,2025-06-11T10:48:00,D0048,B000494,SALE,-8,SALE00031595,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032061,2025-06-11T11:42:00,D0049,B000497,SALE,-2,SALE00031596,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032062,2025-06-11T09:53:00,D0050,B000484,SALE,-3,SALE00031597,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032063,2025-06-12,D0043,B000516,PURCHASE_RECEIPT,455,P0000466,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032064,2025-06-12T19:47:00,D0001,B000498,SALE,-4,SALE00031598,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032065,2025-06-12T09:58:00,D0003,B000513,SALE,-2,SALE00031599,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032066,2025-06-12T20:09:00,D0005,B000505,SALE,-9,SALE00031600,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032067,2025-06-12T18:53:00,D0006,B000493,SALE,-2,SALE00031601,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032068,2025-06-12T14:15:00,D0007,B000485,SALE,-3,SALE00031602,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032069,2025-06-12T10:19:00,D0008,B000478,SALE,-1,SALE00031603,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032070,2025-06-12T10:43:00,D0009,B000512,SALE,-4,SALE00031604,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032071,2025-06-12T11:21:00,D0010,B000506,SALE,-1,SALE00031605,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032072,2025-06-12T17:52:00,D0011,B000501,SALE,-6,SALE00031606,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032073,2025-06-12T20:10:00,D0014,B000473,SALE,-1,SALE00031607,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032074,2025-06-12T18:41:00,D0016,B000503,SALE,-12,SALE00031608,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032075,2025-06-12T13:45:00,D0017,B000511,SALE,-1,SALE00031609,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032076,2025-06-12T21:57:00,D0018,B000481,SALE,-16,SALE00031610,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032077,2025-06-12T19:54:00,D0021,B000500,SALE,-8,SALE00031611,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032078,2025-06-12T10:56:00,D0024,B000504,SALE,-4,SALE00031612,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032079,2025-06-12T19:03:00,D0026,B000489,SALE,-1,SALE00031613,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032080,2025-06-12T15:19:00,D0027,B000508,SALE,-11,SALE00031614,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032081,2025-06-12T09:57:00,D0029,B000492,SALE,-5,SALE00031615,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032082,2025-06-12T14:07:00,D0030,B000509,SALE,-1,SALE00031616,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032083,2025-06-12T13:04:00,D0032,B000496,SALE,-3,SALE00031617,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032084,2025-06-12T11:44:00,D0034,B000491,SALE,-3,SALE00031618,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032085,2025-06-12T14:52:00,D0035,B000502,SALE,-4,SALE00031619,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032086,2025-06-12T09:07:00,D0036,B000036,SALE,-1,SALE00031620,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032087,2025-06-12T20:32:00,D0037,B000471,SALE,-1,SALE00031621,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032088,2025-06-12T19:48:00,D0038,B000488,SALE,-3,SALE00031622,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032089,2025-06-12T17:39:00,D0040,B000472,SALE,-1,SALE00031623,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032090,2025-06-12T15:18:00,D0041,B000514,SALE,-1,SALE00031624,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032091,2025-06-12T13:16:00,D0042,B000510,SALE,-8,SALE00031625,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032092,2025-06-12T09:10:00,D0043,B000516,SALE,-7,SALE00031626,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032093,2025-06-12T19:54:00,D0046,B000507,SALE,-3,SALE00031627,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032094,2025-06-12T11:26:00,D0047,B000495,SALE,-1,SALE00031628,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032095,2025-06-12T19:05:00,D0048,B000494,SALE,-8,SALE00031629,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032096,2025-06-12T17:13:00,D0049,B000497,SALE,-2,SALE00031630,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032097,2025-06-12T21:51:00,D0050,B000484,SALE,-2,SALE00031631,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032098,2025-06-13T12:57:00,D0001,B000498,SALE,-8,SALE00031632,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032099,2025-06-13T11:21:00,D0003,B000513,SALE,-2,SALE00031633,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032100,2025-06-13T14:09:00,D0005,B000505,SALE,-5,SALE00031634,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032101,2025-06-13T09:55:00,D0006,B000493,SALE,-1,SALE00031635,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032102,2025-06-13T19:19:00,D0007,B000485,SALE,-4,SALE00031636,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032103,2025-06-13T14:19:00,D0009,B000512,SALE,-5,SALE00031637,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032104,2025-06-13T19:23:00,D0010,B000506,SALE,-1,SALE00031638,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032105,2025-06-13T10:54:00,D0011,B000501,SALE,-5,SALE00031639,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032106,2025-06-13T20:40:00,D0013,B000013,SALE,-1,SALE00031640,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032107,2025-06-13T10:24:00,D0016,B000503,SALE,-10,SALE00031641,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032108,2025-06-13T14:38:00,D0018,B000481,SALE,-7,SALE00031642,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032109,2025-06-13T17:32:00,D0020,B000020,SALE,-1,SALE00031643,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032110,2025-06-13T15:49:00,D0021,B000500,SALE,-10,SALE00031644,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032111,2025-06-13T15:01:00,D0022,B000499,SALE,-1,SALE00031645,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032112,2025-06-13T15:20:00,D0024,B000504,SALE,-3,SALE00031646,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032113,2025-06-13T13:39:00,D0026,B000489,SALE,-1,SALE00031647,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032114,2025-06-13T18:33:00,D0027,B000508,SALE,-7,SALE00031648,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032115,2025-06-13T16:42:00,D0029,B000492,SALE,-4,SALE00031649,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032116,2025-06-13T17:23:00,D0030,B000509,SALE,-1,SALE00031650,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032117,2025-06-13T19:41:00,D0032,B000496,SALE,-2,SALE00031651,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032118,2025-06-13T14:26:00,D0033,B000480,SALE,-1,SALE00031652,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032119,2025-06-13T13:46:00,D0034,B000491,SALE,-2,SALE00031653,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032120,2025-06-13T09:59:00,D0035,B000502,SALE,-4,SALE00031654,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032121,2025-06-13T09:49:00,D0036,B000036,SALE,-1,SALE00031655,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032122,2025-06-13T19:59:00,D0037,B000471,SALE,-1,SALE00031656,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032123,2025-06-13T10:27:00,D0038,B000488,SALE,-3,SALE00031657,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032124,2025-06-13T16:58:00,D0039,B000515,SALE,-2,SALE00031658,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032125,2025-06-13T13:37:00,D0041,B000514,SALE,-1,SALE00031659,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032126,2025-06-13T11:28:00,D0042,B000510,SALE,-8,SALE00031660,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032127,2025-06-13T16:17:00,D0043,B000516,SALE,-8,SALE00031661,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032128,2025-06-13T21:05:00,D0046,B000507,SALE,-3,SALE00031662,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032129,2025-06-13T18:29:00,D0047,B000495,SALE,-1,SALE00031663,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032130,2025-06-13T16:55:00,D0048,B000494,SALE,-5,SALE00031664,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032131,2025-06-13T09:36:00,D0049,B000497,SALE,-3,SALE00031665,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032132,2025-06-13T08:55:00,D0050,B000484,SALE,-3,SALE00031666,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032133,2025-06-14,D0018,B000517,PURCHASE_RECEIPT,426,P0000469,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032134,2025-06-14T20:49:00,D0001,B000498,SALE,-7,SALE00031667,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032135,2025-06-14T20:21:00,D0003,B000513,SALE,-2,SALE00031668,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032136,2025-06-14T08:58:00,D0005,B000505,SALE,-9,SALE00031669,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032137,2025-06-14T15:51:00,D0006,B000493,SALE,-2,SALE00031670,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032138,2025-06-14T14:57:00,D0007,B000485,SALE,-3,SALE00031671,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032139,2025-06-14T21:01:00,D0008,B000478,SALE,-1,SALE00031672,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032140,2025-06-14T17:34:00,D0009,B000512,SALE,-5,SALE00031673,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032141,2025-06-14T18:15:00,D0010,B000506,SALE,-1,SALE00031674,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032142,2025-06-14T19:40:00,D0011,B000501,SALE,-6,SALE00031675,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032143,2025-06-14T17:24:00,D0014,B000473,SALE,-1,SALE00031676,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032144,2025-06-14T12:09:00,D0015,B000015,SALE,-1,SALE00031677,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032145,2025-06-14T10:45:00,D0016,B000503,SALE,-7,SALE00031678,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032146,2025-06-14T10:41:00,D0017,B000511,SALE,-1,SALE00031679,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032147,2025-06-14T16:34:00,D0018,B000517,SALE,-8,SALE00031680,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032148,2025-06-14T18:26:00,D0021,B000500,SALE,-7,SALE00031681,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032149,2025-06-14T16:29:00,D0022,B000499,SALE,-1,SALE00031682,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032150,2025-06-14T13:26:00,D0024,B000504,SALE,-3,SALE00031683,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032151,2025-06-14T08:27:00,D0026,B000489,SALE,-1,SALE00031684,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032152,2025-06-14T12:19:00,D0027,B000508,SALE,-10,SALE00031685,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032153,2025-06-14T15:38:00,D0029,B000492,SALE,-3,SALE00031686,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032154,2025-06-14T12:00:00,D0030,B000509,SALE,-1,SALE00031687,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032155,2025-06-14T18:38:00,D0032,B000496,SALE,-2,SALE00031688,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032156,2025-06-14T09:03:00,D0034,B000491,SALE,-1,SALE00031689,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032157,2025-06-14T15:06:00,D0035,B000502,SALE,-2,SALE00031690,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032158,2025-06-14T09:48:00,D0037,B000471,SALE,-1,SALE00031691,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032159,2025-06-14T19:36:00,D0038,B000488,SALE,-2,SALE00031692,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032160,2025-06-14T17:49:00,D0039,B000515,SALE,-1,SALE00031693,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032161,2025-06-14T19:50:00,D0041,B000514,SALE,-2,SALE00031694,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000032162,2025-06-14T12:23:00,D0042,B000510,SALE,-8,SALE00031695,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
