RequestID,Timestamp,DrugID,RequestedQuantity,FulfilledQuantity,UnfulfilledQuantity,DataSource,DataStatus,NotOperationalEvidence
R00028650,2025-03-25,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028651,2025-03-25,D0016,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028652,2025-03-25,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028653,2025-03-25,D0018,19,19,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028654,2025-03-25,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028655,2025-03-25,D0021,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028656,2025-03-25,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028657,2025-03-25,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028658,2025-03-25,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028659,2025-03-25,D0027,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028660,2025-03-25,D0029,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028661,2025-03-25,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028662,2025-03-25,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028663,2025-03-25,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028664,2025-03-25,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028665,2025-03-25,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028666,2025-03-25,D0035,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028667,2025-03-25,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028668,2025-03-25,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028669,2025-03-25,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028670,2025-03-25,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028671,2025-03-25,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028672,2025-03-25,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028673,2025-03-25,D0043,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028674,2025-03-25,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028675,2025-03-25,D0047,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028676,2025-03-25,D0048,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028677,2025-03-25,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028678,2025-03-25,D0050,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028679,2025-03-26,D0001,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028680,2025-03-26,D0003,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028681,2025-03-26,D0005,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028682,2025-03-26,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028683,2025-03-26,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028684,2025-03-26,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028685,2025-03-26,D0009,12,12,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028686,2025-03-26,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028687,2025-03-26,D0011,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028688,2025-03-26,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028689,2025-03-26,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028690,2025-03-26,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028691,2025-03-26,D0016,12,12,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028692,2025-03-26,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028693,2025-03-26,D0018,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028694,2025-03-26,D0021,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028695,2025-03-26,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028696,2025-03-26,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028697,2025-03-26,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028698,2025-03-26,D0027,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028699,2025-03-26,D0029,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028700,2025-03-26,D0030,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028701,2025-03-26,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028702,2025-03-26,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028703,2025-03-26,D0034,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028704,2025-03-26,D0035,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028705,2025-03-26,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028706,2025-03-26,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028707,2025-03-26,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028708,2025-03-26,D0042,14,14,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028709,2025-03-26,D0043,12,12,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028710,2025-03-26,D0044,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028711,2025-03-26,D0046,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028712,2025-03-26,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028713,2025-03-26,D0048,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028714,2025-03-26,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028715,2025-03-26,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028716,2025-03-27,D0001,14,14,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028717,2025-03-27,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028718,2025-03-27,D0005,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028719,2025-03-27,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028720,2025-03-27,D0007,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028721,2025-03-27,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028722,2025-03-27,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028723,2025-03-27,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028724,2025-03-27,D0011,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028725,2025-03-27,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028726,2025-03-27,D0016,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028727,2025-03-27,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028728,2025-03-27,D0018,19,19,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028729,2025-03-27,D0021,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028730,2025-03-27,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028731,2025-03-27,D0023,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028732,2025-03-27,D0024,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028733,2025-03-27,D0025,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028734,2025-03-27,D0027,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028735,2025-03-27,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028736,2025-03-27,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028737,2025-03-27,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028738,2025-03-27,D0032,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028739,2025-03-27,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028740,2025-03-27,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028741,2025-03-27,D0035,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028742,2025-03-27,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028743,2025-03-27,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028744,2025-03-27,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028745,2025-03-27,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028746,2025-03-27,D0042,13,13,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028747,2025-03-27,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028748,2025-03-27,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028749,2025-03-27,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028750,2025-03-27,D0048,13,13,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028751,2025-03-27,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028752,2025-03-27,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028753,2025-03-28,D0001,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028754,2025-03-28,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028755,2025-03-28,D0005,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028756,2025-03-28,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028757,2025-03-28,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028758,2025-03-28,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028759,2025-03-28,D0009,15,15,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028760,2025-03-28,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028761,2025-03-28,D0011,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028762,2025-03-28,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028763,2025-03-28,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028764,2025-03-28,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028765,2025-03-28,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028766,2025-03-28,D0016,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028767,2025-03-28,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028768,2025-03-28,D0018,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028769,2025-03-28,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028770,2025-03-28,D0021,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028771,2025-03-28,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028772,2025-03-28,D0024,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028773,2025-03-28,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028774,2025-03-28,D0027,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028775,2025-03-28,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028776,2025-03-28,D0029,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028777,2025-03-28,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028778,2025-03-28,D0032,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028779,2025-03-28,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028780,2025-03-28,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028781,2025-03-28,D0035,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028782,2025-03-28,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028783,2025-03-28,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028784,2025-03-28,D0039,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028785,2025-03-28,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028786,2025-03-28,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028787,2025-03-28,D0042,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028788,2025-03-28,D0043,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028789,2025-03-28,D0044,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028790,2025-03-28,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028791,2025-03-28,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028792,2025-03-28,D0048,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028793,2025-03-28,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028794,2025-03-28,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028795,2025-03-29,D0001,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028796,2025-03-29,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028797,2025-03-29,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028798,2025-03-29,D0005,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028799,2025-03-29,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028800,2025-03-29,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028801,2025-03-29,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028802,2025-03-29,D0009,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028803,2025-03-29,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028804,2025-03-29,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028805,2025-03-29,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028806,2025-03-29,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028807,2025-03-29,D0016,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028808,2025-03-29,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028809,2025-03-29,D0018,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028810,2025-03-29,D0021,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028811,2025-03-29,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028812,2025-03-29,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028813,2025-03-29,D0027,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028814,2025-03-29,D0029,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028815,2025-03-29,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028816,2025-03-29,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028817,2025-03-29,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028818,2025-03-29,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028819,2025-03-29,D0035,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028820,2025-03-29,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028821,2025-03-29,D0038,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028822,2025-03-29,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028823,2025-03-29,D0041,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028824,2025-03-29,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028825,2025-03-29,D0043,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028826,2025-03-29,D0046,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028827,2025-03-29,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028828,2025-03-29,D0048,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028829,2025-03-29,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028830,2025-03-29,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028831,2025-03-30,D0001,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028832,2025-03-30,D0002,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028833,2025-03-30,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028834,2025-03-30,D0005,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028835,2025-03-30,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028836,2025-03-30,D0007,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028837,2025-03-30,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028838,2025-03-30,D0011,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028839,2025-03-30,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028840,2025-03-30,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028841,2025-03-30,D0016,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028842,2025-03-30,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028843,2025-03-30,D0018,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028844,2025-03-30,D0021,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028845,2025-03-30,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028846,2025-03-30,D0024,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028847,2025-03-30,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028848,2025-03-30,D0027,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028849,2025-03-30,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028850,2025-03-30,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028851,2025-03-30,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028852,2025-03-30,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028853,2025-03-30,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028854,2025-03-30,D0035,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028855,2025-03-30,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028856,2025-03-30,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028857,2025-03-30,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028858,2025-03-30,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028859,2025-03-30,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028860,2025-03-30,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028861,2025-03-30,D0043,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028862,2025-03-30,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028863,2025-03-30,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028864,2025-03-30,D0048,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028865,2025-03-30,D0049,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028866,2025-03-30,D0050,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028867,2025-03-31,D0001,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028868,2025-03-31,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028869,2025-03-31,D0005,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028870,2025-03-31,D0006,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028871,2025-03-31,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028872,2025-03-31,D0008,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028873,2025-03-31,D0009,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028874,2025-03-31,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028875,2025-03-31,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028876,2025-03-31,D0014,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028877,2025-03-31,D0016,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028878,2025-03-31,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028879,2025-03-31,D0018,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028880,2025-03-31,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028881,2025-03-31,D0021,11,11,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028882,2025-03-31,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028883,2025-03-31,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028884,2025-03-31,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028885,2025-03-31,D0027,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028886,2025-03-31,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028887,2025-03-31,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028888,2025-03-31,D0032,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028889,2025-03-31,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028890,2025-03-31,D0035,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028891,2025-03-31,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028892,2025-03-31,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028893,2025-03-31,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028894,2025-03-31,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028895,2025-03-31,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028896,2025-03-31,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028897,2025-03-31,D0043,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028898,2025-03-31,D0046,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028899,2025-03-31,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028900,2025-03-31,D0048,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028901,2025-03-31,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028902,2025-03-31,D0050,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028903,2025-04-01,D0001,20,20,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028904,2025-04-01,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028905,2025-04-01,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028906,2025-04-01,D0005,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028907,2025-04-01,D0006,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028908,2025-04-01,D0007,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028909,2025-04-01,D0008,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028910,2025-04-01,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028911,2025-04-01,D0010,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028912,2025-04-01,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028913,2025-04-01,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028914,2025-04-01,D0013,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028915,2025-04-01,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028916,2025-04-01,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028917,2025-04-01,D0016,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028918,2025-04-01,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028919,2025-04-01,D0018,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028920,2025-04-01,D0021,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028921,2025-04-01,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00028922,2025-04-01,D0023,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
